ORIG_IO_TIME = 43.2573675463597
ORIG_IO_TIME = 38.43054981033007
ORIG_IO_TIME = 33.59437908232212
ORIG_IO_TIME = 32.55115937193235
ORIG_IO_TIME = 32.49249039342006
ORIG_IO_TIME = 32.53889706979195
ORIG_IO_TIME = 31.02135173976421
ORIG_IO_TIME = 30.4279081945618
ORIG_IO_TIME = 30.43989376227061
ORIG_IO_TIME = 28.20397141079108
ORIG_IO_TIME = 27.62671798964341
ORIG_IO_TIME = 27.80852304647366
ORIG_IO_TIME = 27.70267030845086
ORIG_IO_TIME = 28.48975504438082
ORIG_IO_TIME = 27.81770747651656
ORIG_IO_TIME = 26.3394823273023
ORIG_IO_TIME = 26.00093671679497
ORIG_IO_TIME = 26.08824178079764
ORIG_IO_TIME = 25.046713826557
ORIG_IO_TIME = 25.75331698854764
ORIG_IO_TIME = 25.09071549524863
ORIG_IO_TIME = 24.83589366575082
ORIG_IO_TIME = 25.00126502414544
ORIG_IO_TIME = 29.07332298407952
ORIG_IO_TIME = 25.56667906542619
ORIG_IO_TIME = 24.96622710426648
ORIG_IO_TIME = 25.38868717104197
ORIG_IO_TIME = 25.00049110750357
ORIG_IO_TIME = 25.97995579987764
ORIG_IO_TIME = 25.95060916493336
ORIG_IO_TIME = 26.13752463459969
ORIG_IO_TIME = 25.93464061866204
ORIG_IO_TIME = 26.45313369234403
ORIG_IO_TIME = 26.39774825920661
ORIG_IO_TIME = 25.81150702387094
ORIG_IO_TIME = 26.17403930673997
ORIG_IO_TIME = 25.72235455363989
ORIG_IO_TIME = 26.18686705082655
ORIG_IO_TIME = 25.78439057866732
ORIG_IO_TIME = 26.49914703269799
ORIG_IO_TIME = 25.34792515387138
ORIG_IO_TIME = 25.73636789619923
ORIG_IO_TIME = 26.15365484108527
ORIG_IO_TIME = 31.85849851121505
ORIG_IO_TIME = 25.640442195038
ORIG_IO_TIME = 26.03191551317771
ORIG_IO_TIME = 25.2306088929375
ORIG_IO_TIME = 25.83826713263988
ORIG_IO_TIME = 25.14060087998708
ORIG_IO_TIME = 26.92267538358768
