APIO_IO_TIME = 11.53498988846938
APIO_IO_TIME = 12.29086059083541
APIO_IO_TIME = 10.59754160543283
APIO_IO_TIME = 11.03841495265563
APIO_IO_TIME = 10.82126926630735
APIO_IO_TIME = 10.67353059599797
APIO_IO_TIME = 10.29929916809002
APIO_IO_TIME = 11.12302304804325
APIO_IO_TIME = 9.96826052169005
APIO_IO_TIME = 6.81193295866251
APIO_IO_TIME = 6.983435121675332
APIO_IO_TIME = 6.061931105951468
APIO_IO_TIME = 6.135178993145625
APIO_IO_TIME = 6.572346078852813
APIO_IO_TIME = 6.533322937786579
APIO_IO_TIME = 6.261526063084602
APIO_IO_TIME = 4.761483249564965
APIO_IO_TIME = 4.621296808123589
APIO_IO_TIME = 4.213308900594711
APIO_IO_TIME = 5.554661959409714
APIO_IO_TIME = 4.129675753414631
APIO_IO_TIME = 4.070544086396694
APIO_IO_TIME = 4.110328525304794
APIO_IO_TIME = 3.984764429430167
APIO_IO_TIME = 4.254634131987889
APIO_IO_TIME = 4.280669003725052
APIO_IO_TIME = 3.738571147123972
APIO_IO_TIME = 5.143130836387475
APIO_IO_TIME = 4.253946095705032
APIO_IO_TIME = 4.56059209505717
APIO_IO_TIME = 10.59208204845587
APIO_IO_TIME = 4.79367542763551
APIO_IO_TIME = 4.664882645010948
APIO_IO_TIME = 7.066967802743117
APIO_IO_TIME = 5.312983068327109
APIO_IO_TIME = 4.932006855805715
APIO_IO_TIME = 4.757191735009353
APIO_IO_TIME = 4.988720893859863
APIO_IO_TIME = 4.689217433333397
APIO_IO_TIME = 4.601580321788788
APIO_IO_TIME = 4.146948203444481
APIO_IO_TIME = 4.357848033308983
APIO_IO_TIME = 3.747102084259192
APIO_IO_TIME = 4.44664058337609
APIO_IO_TIME = 4.321394540369511
APIO_IO_TIME = 4.218524095912774
APIO_IO_TIME = 4.292454548180103
APIO_IO_TIME = 3.990359057982763
APIO_IO_TIME = 4.275912135839462
APIO_IO_TIME = 6.225882679224014
